=== GBA Test Suite Runner ===
ROM:  tests/assets/roms/suite.gba
BIOS: tests/assets/roms/gba_bios.bin
Booting...
TMR write reload t=1249 val=0000 apply=1250
TMR write control t=1249 val=0000 apply=1250 width=4 addr=04000102
TMR apply reload t=1250 val=0000
TMR apply control t=1250 old=0000 new=0000 running=0 counter=0000 next=18446744073709551615
TMR disabled t=1250 counter=0000
TMR write control t=1405047 val=0000 apply=1405048 width=2 addr=04000102
TMR apply control t=1405048 old=0000 new=0000 running=0 counter=0000 next=18446744073709551615
TMR disabled t=1405048 counter=0000
TMR write reload t=1405223 val=FB1A apply=1405224
TMR apply reload t=1405224 val=FB1A
TMR write control t=1600379 val=0080 apply=1600380 width=2 addr=04000102
TMR apply control t=1600380 old=0000 new=0080 running=0 counter=0000 next=18446744073709551615
TMR enabled t=1600380 counter=FB1A reload=FB1A offset=0 next=1601635
TMR overflow t=0 cyc=39863685 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39864939 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39866193 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39867447 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39868701 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39869955 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39871209 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39872463 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39873717 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39874971 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39876225 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39877479 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39878733 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39879987 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39881241 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39882495 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39883749 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39885003 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39886257 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39887511 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39888765 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39890019 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39891273 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39892527 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39893781 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39895035 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39896289 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39897543 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39898797 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39900051 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39901305 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39902559 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39903813 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39905067 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39906321 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39907575 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39908829 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39910083 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39911337 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39912591 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39913845 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39915099 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39916353 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39917607 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39918861 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39920115 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39921369 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39922623 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39923877 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39925131 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39926385 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39927639 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39928893 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39930147 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39931401 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39932655 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39933909 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39935163 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39936417 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39937671 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39938925 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39940179 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39941433 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39942687 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39943941 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39945195 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39946449 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39947703 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39948957 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39950211 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39951465 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39952719 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39953973 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39955227 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39956481 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39957735 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39958989 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39960243 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39961497 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39962751 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39964005 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39965259 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39966513 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39967767 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39969021 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39970275 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39971529 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39972783 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39974037 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39975291 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39976545 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39977799 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39979053 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39980307 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39981561 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39982815 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39984069 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39985323 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39986577 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39987831 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39989085 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39990339 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39991593 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39992847 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39994101 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39995355 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39996609 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39997863 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=39999117 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40000371 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40001625 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40002879 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40004133 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40005387 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40006641 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40007895 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40009149 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40010403 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40011657 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40012911 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40014165 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40015419 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40016673 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40017927 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40019181 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40020435 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40021689 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40022943 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40024197 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40025451 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40026705 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40027959 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40029213 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40030467 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40031721 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40032975 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40034229 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40035483 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40036737 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40037991 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40039245 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40040499 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40041753 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40043007 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40044261 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40045515 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40046769 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40048023 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40049277 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40050531 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40051785 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40053039 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40054293 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40055547 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40056801 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40058055 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40059309 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40060563 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40061817 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40063071 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40064325 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40065579 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40066833 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40068087 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40069341 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40070595 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40071849 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40073103 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40074357 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40075611 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40076865 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40078119 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40079373 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40080627 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40081881 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40083135 cnt=0000 reload=FB1A ctl=0080
CPU enter IRQ cyc=40084352 pc=00000348 cpsr=6000005F return=0000034C
TMR overflow t=0 cyc=40084389 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40085643 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40086897 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40088151 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40089405 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40090659 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40091913 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40093167 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40094421 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40095675 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40096929 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40098183 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40099437 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40100691 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40101945 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40103199 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40104453 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40105707 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40106961 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40108215 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40109469 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40110723 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40111977 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40113231 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40114485 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40115739 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40116993 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40118247 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40119501 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40120755 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40122009 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40123263 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40124517 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40125771 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40127025 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40128279 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40129533 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40130787 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40132041 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40133295 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40134549 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40135803 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40137057 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40138311 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40139565 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40140819 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40142073 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40143327 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40144581 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40145835 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40147089 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40148343 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40149597 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40150851 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40152105 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40153359 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40154613 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40155867 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40157121 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40158375 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40159629 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40160883 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40162137 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40163391 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40164645 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40165899 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40167153 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40168407 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40169661 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40170915 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40172169 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40173423 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40174677 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40175931 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40177185 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40178439 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40179693 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40180947 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40182201 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40183455 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40184709 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40185963 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40187217 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40188471 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40189725 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40190979 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40192233 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40193487 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40194741 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40195995 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40197249 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40198503 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40199757 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40201011 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40202265 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40203519 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40204773 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40206027 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40207281 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40208535 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40209789 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40211043 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40212297 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40213551 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40214805 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40216059 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40217313 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40218567 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40219821 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40221075 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40222329 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40223583 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40224837 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40226091 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40227345 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40228599 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40229853 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40231107 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40232361 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40233615 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40234869 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40236123 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40237377 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40238631 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40239885 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40241139 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40242393 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40243647 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40244901 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40246155 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40247409 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40248663 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40249917 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40251171 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40252425 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40253679 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40254933 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40256187 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40257441 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40258695 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40259949 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40261203 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40262457 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40263711 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40264965 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40266219 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40267473 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40268727 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40269981 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40271235 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40272489 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40273743 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40274997 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40276251 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40277505 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40278759 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40280013 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40281267 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40282521 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40283775 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40285029 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40286283 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40287537 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40288791 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40290045 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40291299 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40292553 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40293807 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40295061 cnt=0000 reload=FB1A ctl=0080
TMR overflow t=0 cyc=40296315 cnt=0000 reload=FB1A ctl=0080
